chembl_id,smiles,alogp,aromatic_rings,cx_logd,cx_logp,cx_most_apka,cx_most_bpka,full_molformula,full_mwt,hba,hba_lipinski,hbd,hbd_lipinski,heavy_atoms,molecular_species,mw_freebase,mw_monoisotopic,np_likeness_score,num_lipinski_ro5_violations,num_ro5_violations,psa,qed_weighted,ro3_pass,rtb
CHEMBL393577,Cc1c(CN2CCc3[nH]c(=O)n(CCN(C)CCc4ccccn4)c(=O)c3C2)sc2ccccc12,3.19,4,1.13,3.02,10.64,8.63,C27H31N5O2S,489.65,7,7,1,1,35,BASE,489.65,489.2198,-1.70,0,0,74.23,0.41,N,8
CHEMBL392480,Cc1c(CN2CCc3c(c(=O)n(CCN(C)CCc4ccccn4)c(=O)n3C)C2)sc2ccccc12,3.20,4,1.29,3.24,,8.69,C28H33N5O2S,503.67,8,7,0,0,36,BASE,503.67,503.2355,-1.65,1,1,63.37,0.37,N,8
CHEMBL262580,Cc1c(CN2CCc3c(c(=O)n(CCN(C)CCc4ccccn4)c(=O)n3CC3CCCCC3)C2)sc2ccccc12,5.24,4,3.44,5.35,,8.66,C34H43N5O2S,585.82,8,7,0,0,42,BASE,585.82,585.3137,-1.54,2,2,63.37,0.25,N,10
CHEMBL392607,Cc1c(CN2CCc3c(c(=O)n(CCN(C)CCc4ccccn4)c(=O)n3Cc3ccccc3)C2)sc2ccccc12,4.71,5,3.04,4.96,,8.67,C34H37N5O2S,579.77,8,7,0,0,42,BASE,579.77,579.2668,-1.55,1,1,63.37,0.24,N,10
CHEMBL262581,Cc1c(CN2CCc3c(c(=O)n(CCN(C)CCc4ccccn4)c(=O)n3Cc3ccccc3F)C2)sc2ccccc12,4.85,5,3.22,5.11,,8.64,C34H36FN5O2S,597.76,8,7,0,0,43,BASE,597.76,597.2574,-1.79,1,1,63.37,0.23,N,10
CHEMBL413238,Cc1c(CN2CCc3c(c(=O)n(CCN(C)CCc4ccccn4)c(=O)n3Cc3c(F)cccc3C(F)(F)F)C2)sc2ccccc12,5.87,5,4.12,5.98,,8.62,C35H35F4N5O2S,665.76,8,7,0,0,47,BASE,665.76,665.2448,-1.69,2,2,63.37,0.17,N,10
CHEMBL392688,CCc1ccc(CN2CCc3c(c(=O)n(CCN(C)C)c(=O)n3Cc3c(F)cccc3F)C2)cc1,3.02,3,2.05,3.86,,8.62,C27H32F2N4O2,482.58,6,6,0,0,35,BASE,482.58,482.2493,-1.41,0,0,50.48,0.50,N,8
CHEMBL236137,Cc1ccc(CN2CCc3c(c(=O)n(CCN(C)CC(C)C)c(=O)n3Cc3c(F)cccc3F)C2)c(C)c1,4.10,3,2.41,5.17,,9.33,C30H38F2N4O2,524.66,6,6,0,0,38,BASE,524.66,524.2963,-1.58,1,1,50.48,0.42,N,9
CHEMBL236342,Cc1ccc(CN2CCc3c(c(=O)n(CCN(C)Cc4ccccn4)c(=O)n3Cc3c(F)cccc3F)C2)c(C)c1,4.04,4,3.40,4.52,,8.26,C32H35F2N5O2,559.66,7,7,0,0,41,NEUTRAL,559.66,559.2759,-1.80,1,1,63.37,0.31,N,9
CHEMBL236348,Cc1ccc(CN2CCc3c(c(=O)n(CC4CCCCN4)c(=O)n3Cc3c(F)cccc3F)C2)c(C)c1,3.65,3,1.38,4.46,,9.66,C29H34F2N4O2,508.61,6,6,1,1,37,BASE,508.61,508.2650,-1.09,1,1,59.27,0.55,N,6
CHEMBL392087,Cc1ccc(CN2CCc3c(c(=O)n(CC4CCCCN4C)c(=O)n3Cc3c(F)cccc3F)C2)c(C)c1,4.00,3,3.03,4.84,,8.55,C30H36F2N4O2,522.64,6,6,0,0,38,BASE,522.64,522.2806,-1.17,1,1,50.48,0.49,N,6
CHEMBL392733,Cc1ccc(CN2CCc3c(c(=O)n(CC4CCCCN4CC(C)C)c(=O)n3Cc3c(F)cccc3F)C2)c(C)c1,5.02,3,3.46,6.08,,9.20,C33H42F2N4O2,564.72,6,6,0,0,41,BASE,564.72,564.3276,-1.28,2,2,50.48,0.39,N,8
CHEMBL392815,Cc1ccc(CN2CCc3c(c(=O)n(CC4CCCCN4C4CCCC4)c(=O)n3Cc3c(F)cccc3F)C2)c(C)c1,5.31,3,3.47,6.19,,9.29,C34H42F2N4O2,576.73,6,6,0,0,42,BASE,576.73,576.3276,-1.12,2,2,50.48,0.38,N,7
CHEMBL413239,Cc1ccc(CN2CCc3c(c(=O)n(CC4CCCCN4Cc4ccccc4)c(=O)n3Cc3c(F)cccc3F)C2)c(C)c1,5.57,4,4.72,6.56,,8.57,C36H40F2N4O2,598.74,6,6,0,0,44,BASE,598.74,598.3119,-1.26,2,2,50.48,0.27,N,8
CHEMBL392731,Cc1ccc(CN2CCc3c(c(=O)n(CC4CCCCN4Cc4ccccn4)c(=O)n3Cc3c(F)cccc3F)C2)c(C)c1,4.96,4,4.20,5.43,,8.29,C35H39F2N5O2,599.73,7,7,0,0,44,NEUTRAL,599.73,599.3072,-1.52,1,1,63.37,0.29,N,8
CHEMBL236142,O=c1c2c(n(Cc3c(F)cccc3F)c(=O)n1C[C@H]1CCCCN1CCc1ccccn1)CCN(Cc1ccc(Cl)cc1)C2,5.04,4,4.17,5.24,,8.25,C34H36ClF2N5O2,620.14,7,7,0,0,44,NEUTRAL,620.14,619.2526,-1.45,2,2,63.37,0.26,N,9
CHEMBL236197,O=c1c2c(n(Cc3c(F)cccc3F)c(=O)n1C[C@@H]1CCCCN1CCc1ccccn1)CCN(Cc1ccc(Cl)cc1)C2,5.04,4,4.17,5.24,,8.25,C34H36ClF2N5O2,620.14,7,7,0,0,44,NEUTRAL,620.14,619.2526,-1.45,2,2,63.37,0.26,N,9
CHEMBL236550,Cc1ccc(CN2CCc3c(c(=O)n(CC4CCCNC4)c(=O)n3Cc3c(F)cccc3F)C2)c(C)c1,3.51,3,0.50,4.06,,10.23,C29H34F2N4O2,508.61,6,6,1,1,37,BASE,508.61,508.2650,-1.27,1,1,59.27,0.55,N,6
CHEMBL236964,Cc1ccc(CN2CCc3c(c(=O)n(CC4CCCN(C)C4)c(=O)n3Cc3c(F)cccc3F)C2)c(C)c1,3.85,3,2.30,4.44,,8.78,C30H36F2N4O2,522.64,6,6,0,0,38,BASE,522.64,522.2806,-1.34,1,1,50.48,0.49,N,6
CHEMBL393206,Cc1ccc(CN2CCc3c(c(=O)n(CC4CCCN(CC(C)C)C4)c(=O)n3Cc3c(F)cccc3F)C2)c(C)c1,4.88,3,2.71,5.68,,9.53,C33H42F2N4O2,564.72,6,6,0,0,41,BASE,564.72,564.3276,-1.38,1,1,50.48,0.39,N,8
CHEMBL236965,Cc1ccc(CN2CCc3c(c(=O)n(CC4CCCN(C5CCCC5)C4)c(=O)n3Cc3c(F)cccc3F)C2)c(C)c1,5.17,3,2.72,5.79,,9.63,C34H42F2N4O2,576.73,6,6,0,0,42,BASE,576.73,576.3276,-1.28,2,2,50.48,0.39,N,7
CHEMBL236966,Cc1ccc(CN2CCc3c(c(=O)n(CC4CCCN(Cc5ccccc5)C4)c(=O)n3Cc3c(F)cccc3F)C2)c(C)c1,5.42,4,3.98,6.16,,8.81,C36H40F2N4O2,598.74,6,6,0,0,44,BASE,598.74,598.3119,-1.33,2,2,50.48,0.27,N,8
CHEMBL236967,Cc1ccc(CN2CCc3c(c(=O)n(CC4CCCN(Cc5ccccn5)C4)c(=O)n3Cc3c(F)cccc3F)C2)c(C)c1,4.82,4,3.56,5.03,,8.37,C35H39F2N5O2,599.73,7,7,0,0,44,NEUTRAL,599.73,599.3072,-1.60,1,1,63.37,0.29,N,8
CHEMBL235046,Cc1ccc(CN2CCc3c(c(=O)n(CC4CCCN(CCc5ccccn5)C4)c(=O)n3Cc3c(F)cccc3F)C2)c(C)c1,4.86,4,3.19,5.26,,8.73,C36H41F2N5O2,613.75,7,7,0,0,45,BASE,613.75,613.3228,-1.54,1,1,63.37,0.27,N,9
CHEMBL236154,O=c1c2c(n(Cc3c(F)cccc3F)c(=O)n1C[C@H]1CCCN1)CCN(Cc1ccc(Cl)cc1)C2,3.30,3,0.48,3.59,,10.58,C26H27ClF2N4O2,500.98,6,6,1,1,35,BASE,500.98,500.1791,-1.12,1,1,59.27,0.56,N,6
CHEMBL235519,O=c1c2c(n(Cc3c(F)cccc3F)c(=O)n1C[C@H]1CCCN1C1CCCC1)CCN(Cc1ccc(Cl)cc1)C2,4.96,3,3.16,5.33,,9.37,C31H35ClF2N4O2,569.10,6,6,0,0,40,BASE,569.10,568.2417,-1.14,1,1,50.48,0.40,N,7
CHEMBL393092,O=c1c2c(n(Cc3c(F)cccc3F)c(=O)n1C[C@H]1CCCN1Cc1ccccn1)CCN(Cc1ccc(Cl)cc1)C2,4.61,4,3.93,4.56,,7.75,C32H32ClF2N5O2,592.09,7,7,0,0,42,NEUTRAL,592.09,591.2213,-1.55,1,1,63.37,0.30,N,8
CHEMBL393093,O=c1c2c(n(Cc3c(F)cccc3F)c(=O)n1C[C@@H]1CCCN(C[C@@H]3CCCN3Cc3ccccn3)C1)CCN(Cc1ccc(Cl)cc1)C2,5.32,4,3.33,5.09,,8.96,C38H43ClF2N6O2,689.25,8,8,0,0,49,BASE,689.25,688.3104,-1.51,2,2,66.61,0.22,N,10
CHEMBL236152,O=c1c2c(n(Cc3c(F)cccc3F)c(=O)n1C[C@H]1CCCN1CCc1ccccn1)CCN(Cc1ccc(Cl)cc1)C2,4.65,4,3.61,4.80,,8.36,C33H34ClF2N5O2,606.12,7,7,0,0,43,NEUTRAL,606.12,605.2369,-1.48,1,1,63.37,0.28,N,9
CHEMBL392709,CN[C@@H](Cn1c(=O)c2c(n(Cc3c(F)cccc3F)c1=O)CCN(Cc1ccc(Cl)cc1)C2)c1ccccc1,4.51,4,3.38,4.91,,8.73,C30H29ClF2N4O2,551.04,6,6,1,1,39,BASE,551.04,550.1947,-1.19,1,1,59.27,0.35,N,8
CHEMBL430171,CN(C)[C@@H](Cn1c(=O)c2c(n(Cc3c(F)cccc3F)c1=O)CCN(Cc1ccc(Cl)cc1)C2)c1ccccc1,4.85,4,4.21,5.29,,8.26,C31H31ClF2N4O2,565.06,6,6,0,0,40,NEUTRAL,565.06,564.2104,-1.23,1,1,50.48,0.31,N,8
CHEMBL236948,O=C(/C=C/C(=O)N1C/C(=C\c2ccccc2)C(=O)/C(=C/c2ccccc2)C1)Nc1ccc(Cl)c(Cl)c1,6.07,3,6.33,6.33,,,C29H22Cl2N2O3,517.41,3,5,1,1,36,NEUTRAL,517.41,516.1007,-0.78,2,2,66.48,0.42,N,5
CHEMBL236950,Cc1ccc(NC(=O)/C=C/C(=O)N2C/C(=C\c3ccccc3)C(=O)/C(=C/c3ccccc3)C2)cc1,5.07,3,5.64,5.64,,,C30H26N2O3,462.55,3,5,1,1,35,NEUTRAL,462.55,462.1943,-0.60,1,1,66.48,0.54,N,5
CHEMBL395438,O=C(/C=C/C(=O)N1C/C(=C\c2ccc([N+](=O)[O-])cc2)C(=O)/C(=C/c2ccc([N+](=O)[O-])cc2)C1)Nc1ccc(Cl)c(Cl)c1,5.88,3,6.21,6.21,,,C29H20Cl2N4O7,607.41,7,11,1,1,42,NEUTRAL,607.41,606.0709,-0.91,3,2,152.76,0.20,N,7
CHEMBL237431,Cc1ccc(NC(=O)/C=C/C(=O)N2C/C(=C\c3ccc([N+](=O)[O-])cc3)C(=O)/C(=C/c3ccc([N+](=O)[O-])cc3)C2)cc1,4.88,3,5.52,5.52,,,C30H24N4O7,552.54,7,11,1,1,41,NEUTRAL,552.54,552.1645,-0.76,2,1,152.76,0.25,N,7
CHEMBL239723,CN1CC(c2ccc(O)cc2)Cc2ccc(O)cc21,2.87,2,3.46,3.46,9.79,3.93,C16H17NO2,255.32,3,3,2,2,19,NEUTRAL,255.32,255.1259,0.33,0,0,43.70,0.82,Y,1
CHEMBL239938,CCN1CC(c2ccc(O)cc2)Cc2ccc(O)cc21,3.26,2,3.81,3.81,9.79,4.34,C17H19NO2,269.34,3,3,2,2,20,NEUTRAL,269.34,269.1416,0.04,0,0,43.70,0.88,N,2
CHEMBL391619,CCCN1CC(c2ccc(O)cc2)Cc2ccc(O)cc21,3.65,2,4.33,4.34,9.79,4.54,C18H21NO2,283.37,3,3,2,2,21,NEUTRAL,283.37,283.1572,-0.04,0,0,43.70,0.90,N,3
CHEMBL392029,Oc1ccc(C2Cc3ccc(O)cc3N(CC3CC3)C2)cc1,3.65,2,4.24,4.24,9.79,4.57,C19H21NO2,295.38,3,3,2,2,22,NEUTRAL,295.38,295.1572,0.02,0,0,43.70,0.91,N,3
CHEMBL240157,CS(=O)(=O)N1CC(c2ccc(O)cc2)Cc2ccc(O)cc21,2.20,2,1.94,1.95,9.18,,C16H17NO4S,319.38,4,5,2,2,22,NEUTRAL,319.38,319.0878,-0.18,0,0,77.84,0.89,N,2
CHEMBL240369,O=C(C1CC1)N1CC(c2ccc(O)cc2)Cc2ccc(O)cc21,3.18,2,3.22,3.23,9.01,,C19H19NO3,309.37,3,4,2,2,23,NEUTRAL,309.37,309.1365,-0.16,0,0,60.77,0.90,N,2
CHEMBL240160,Oc1ccc(C2Cc3ccc(O)cc3NC2=S)cc1,3.18,2,3.42,3.48,8.27,,C15H13NO2S,271.34,3,3,3,3,19,NEUTRAL,271.34,271.0667,0.46,0,0,52.49,0.70,N,1
CHEMBL240370,Oc1ccc(C2CNc3cc(O)ccc3C2)cc1,2.85,2,2.82,2.82,9.80,4.12,C15H15NO2,241.29,3,3,3,3,18,NEUTRAL,241.29,241.1103,0.79,0,0,52.49,0.72,Y,1
CHEMBL396309,Oc1ccc(-c2cnc3cc(O)ccc3c2)cc1,3.31,3,3.15,3.17,8.72,4.47,C15H11NO2,237.26,3,3,2,2,18,NEUTRAL,237.26,237.0790,-0.12,0,0,53.35,0.68,N,1
CHEMBL394110,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ccccc2)CC1,2.43,2,2.53,3.01,,7.70,C21H25N3O3S,399.52,5,6,0,0,28,NEUTRAL,399.52,399.1617,-1.57,0,0,60.93,0.70,N,6
CHEMBL238915,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ccc(Cl)cc2)CC1,3.09,2,3.20,3.61,,7.60,C21H24ClN3O3S,433.96,5,6,0,0,29,NEUTRAL,433.96,433.1227,-1.73,0,0,60.93,0.65,N,6
CHEMBL238916,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,3.45,2,3.48,3.88,,7.59,C22H24F3N3O3S,467.51,5,6,0,0,32,NEUTRAL,467.51,467.1490,-1.76,0,0,60.93,0.61,N,6
CHEMBL238917,COc1ccccc1N1CCN(CCCCN2C(=O)c3ccccc3S2(=O)=O)CC1,2.44,2,2.54,2.85,,7.42,C22H27N3O4S,429.54,6,7,0,0,30,NEUTRAL,429.54,429.1722,-1.48,0,0,70.16,0.63,N,7
CHEMBL238717,O=c1c2ccccc2ncn1CCCCN1CCN(c2ccccc2)CC1,3.00,3,2.12,3.28,,8.53,C22H26N4O,362.48,5,5,0,0,27,BASE,362.48,362.2107,-1.53,0,0,41.37,0.63,N,6
CHEMBL238718,O=c1c2ccccc2ncn1CCCCN1CCN(c2ccc(Cl)cc2)CC1,3.65,3,2.83,3.89,,8.42,C22H25ClN4O,396.92,5,5,0,0,28,NEUTRAL,396.92,396.1717,-1.70,0,0,41.37,0.60,N,6
CHEMBL398813,O=c1c2ccccc2ncn1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,4.02,3,3.11,4.16,,8.41,C23H25F3N4O,430.47,5,5,0,0,31,NEUTRAL,430.47,430.1980,-1.73,0,0,41.37,0.55,N,6
CHEMBL239700,COc1ccccc1N1CCN(CCCCn2cnc3ccccc3c2=O)CC1,3.01,3,2.26,3.12,,8.20,C23H28N4O2,392.50,6,6,0,0,29,NEUTRAL,392.50,392.2212,-1.44,0,0,50.60,0.58,N,7
CHEMBL395933,O=C1Cc2ccccc2N1CCCCN1CCN(c2ccccc2)CC1,3.18,2,2.42,3.27,12.22,8.18,C22H27N3O,349.48,3,4,0,0,26,NEUTRAL,349.48,349.2154,-1.27,0,0,26.79,0.75,N,6
CHEMBL239917,O=C1Cc2ccccc2N1CCCCN1CCN(c2ccc(Cl)cc2)CC1,3.83,2,3.12,3.87,12.22,8.07,C22H26ClN3O,383.92,3,4,0,0,27,NEUTRAL,383.92,383.1764,-1.45,0,0,26.79,0.71,N,6
CHEMBL268371,O=C1Cc2ccccc2N1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,4.20,2,3.40,4.15,12.22,8.06,C23H26F3N3O,417.48,3,4,0,0,30,NEUTRAL,417.48,417.2028,-1.52,0,0,26.79,0.66,N,6
CHEMBL394080,COc1ccccc1N1CCN(CCCCN2C(=O)Cc3ccccc32)CC1,3.19,2,2.53,3.11,12.22,7.86,C23H29N3O2,379.50,4,5,0,0,28,NEUTRAL,379.50,379.2260,-1.13,0,0,36.02,0.69,N,7
CHEMBL240774,O=C1c2ccccc2CN1CCCCN1CCN(c2ccccc2)CC1,3.24,2,2.49,3.36,,8.20,C22H27N3O,349.48,3,4,0,0,26,NEUTRAL,349.48,349.2154,-1.05,0,0,26.79,0.75,N,6
CHEMBL240995,O=C1c2ccccc2CN1CCCCN1CCN(c2ccc(Cl)cc2)CC1,3.90,2,3.19,3.96,,8.09,C22H26ClN3O,383.92,3,4,0,0,27,NEUTRAL,383.92,383.1764,-1.24,0,0,26.79,0.71,N,6
CHEMBL240996,O=C1c2ccccc2CN1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,4.26,2,3.48,4.23,,8.08,C23H26F3N3O,417.48,3,4,0,0,30,NEUTRAL,417.48,417.2028,-1.32,0,0,26.79,0.66,N,6
CHEMBL393492,COc1ccccc1N1CCN(CCCCN2Cc3ccccc3C2=O)CC1,3.25,2,2.60,3.20,,7.87,C23H29N3O2,379.50,4,5,0,0,28,NEUTRAL,379.50,379.2260,-0.98,0,0,36.02,0.69,N,7
CHEMBL238457,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)CCO2,2.11,2,1.42,1.94,,7.78,C18H25N5O2,343.43,7,7,2,4,25,NEUTRAL,343.43,343.2008,-1.16,0,0,99.52,0.77,N,6
CHEMBL238892,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)CO2,1.63,2,0.29,0.80,,7.77,C18H23N5O3,357.41,7,8,2,4,26,NEUTRAL,357.41,357.1801,-1.08,0,0,116.59,0.75,N,6
CHEMBL239100,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)CC(C)O2,2.49,2,1.84,2.35,,7.78,C19H27N5O2,357.46,7,7,2,4,26,NEUTRAL,357.46,357.2165,-0.74,0,0,99.52,0.77,N,6
CHEMBL398997,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C[C@@H](C)O2,2.49,2,1.84,2.35,,7.78,C19H27N5O2,357.46,7,7,2,4,26,NEUTRAL,357.46,357.2165,-0.74,0,0,99.52,0.77,N,6
CHEMBL239319,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C[C@H](C)O2,2.49,2,1.84,2.35,,7.78,C19H27N5O2,357.46,7,7,2,4,26,NEUTRAL,357.46,357.2165,-0.74,0,0,99.52,0.77,N,6
CHEMBL239320,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)O2,2.02,2,0.86,1.37,,7.77,C19H25N5O3,371.44,7,8,2,4,27,NEUTRAL,371.44,371.1957,-0.91,0,0,116.59,0.75,N,6
CHEMBL399200,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)[C@@H](C)O2,2.02,2,0.86,1.37,,7.77,C19H25N5O3,371.44,7,8,2,4,27,NEUTRAL,371.44,371.1957,-0.91,0,0,116.59,0.75,N,6
CHEMBL239527,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)[C@H](C)O2,2.02,2,0.86,1.37,,7.77,C19H25N5O3,371.44,7,8,2,4,27,NEUTRAL,371.44,371.1957,-0.91,0,0,116.59,0.75,N,6
CHEMBL239528,CCCC1Oc2ccc(-c3c(N)nc(N)nc3CC)cc2N(CCCOC)C1=O,2.80,2,1.82,2.34,,7.77,C21H29N5O3,399.50,7,8,2,4,29,NEUTRAL,399.50,399.2270,-0.63,0,0,116.59,0.66,N,8
CHEMBL430372,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(c1ccccc1)O2,3.37,3,2.22,2.74,,7.77,C24H27N5O3,433.51,7,8,2,4,32,NEUTRAL,433.51,433.2114,-0.67,0,0,116.59,0.55,N,7
CHEMBL400225,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(c1ccc(F)c(F)c1)O2,3.65,3,2.51,3.02,,7.77,C24H25F2N5O3,469.49,7,8,2,4,34,NEUTRAL,469.49,469.1925,-1.04,0,0,116.59,0.51,N,7
CHEMBL239745,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(c1ccc(F)cc1)O2,3.51,3,2.37,2.88,,7.77,C24H26FN5O3,451.50,7,8,2,4,33,NEUTRAL,451.50,451.2020,-0.87,0,0,116.59,0.53,N,7
CHEMBL239746,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(c1cc(F)cc(F)c1)O2,3.65,3,2.51,3.02,,7.77,C24H25F2N5O3,469.49,7,8,2,4,34,NEUTRAL,469.49,469.1925,-0.88,0,0,116.59,0.51,N,7
CHEMBL239965,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(c1cccc(F)c1F)O2,3.65,3,2.51,3.02,,7.77,C24H25F2N5O3,469.49,7,8,2,4,34,NEUTRAL,469.49,469.1925,-0.97,0,0,116.59,0.51,N,7
CHEMBL400431,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(C)O2,2.41,2,1.29,1.80,,7.77,C20H27N5O3,385.47,7,8,2,4,28,NEUTRAL,385.47,385.2114,-0.73,0,0,116.59,0.73,N,6
CHEMBL240355,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(C)O2,1.51,2,0.30,0.81,,7.77,C20H26N6O3,398.47,7,9,3,5,29,NEUTRAL,398.47,398.2066,-0.85,0,0,136.46,0.69,N,5
CHEMBL394016,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(C(F)(F)F)O2,2.05,2,0.90,1.41,,7.77,C20H23F3N6O3,452.44,7,9,3,5,32,NEUTRAL,452.44,452.1784,-0.90,0,0,136.46,0.63,N,5
CHEMBL240566,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(CC)O2,2.80,2,1.81,2.33,,7.77,C21H29N5O3,399.50,7,8,2,4,29,NEUTRAL,399.50,399.2270,-0.53,0,0,116.59,0.69,N,7
CHEMBL239495,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(CC)(CC)O2,3.19,2,2.33,2.85,,7.77,C22H31N5O3,413.52,7,8,2,4,30,NEUTRAL,413.52,413.2427,-0.68,0,0,116.59,0.64,N,8
CHEMBL398387,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C1(CC1)O2,1.26,2,-0.01,0.51,,7.77,C20H24N6O3,396.45,7,9,3,5,29,NEUTRAL,396.45,396.1910,-0.66,0,0,136.46,0.69,N,5
CHEMBL239496,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1cc(F)cc(F)c1)O2,3.83,3,2.94,3.46,,7.77,C25H27F2N5O3,483.52,7,8,2,4,35,NEUTRAL,483.52,483.2082,-0.74,0,0,116.59,0.49,N,7
CHEMBL398584,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1cc(F)cc(F)c1)O2,2.93,3,1.95,2.47,,7.77,C25H26F2N6O3,496.52,7,9,3,5,36,NEUTRAL,496.52,496.2034,-0.84,0,0,136.46,0.48,N,6
CHEMBL239497,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(CC)(c1cc(F)cc(F)c1)O2,4.22,3,3.46,3.98,,7.77,C26H29F2N5O3,497.55,7,8,2,4,36,NEUTRAL,497.55,497.2238,-0.78,0,0,116.59,0.45,N,8
CHEMBL238866,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1ccc(F)c(F)c1)O2,3.83,3,2.94,3.46,,7.77,C25H27F2N5O3,483.52,7,8,2,4,35,NEUTRAL,483.52,483.2082,-0.85,0,0,116.59,0.49,N,7
CHEMBL393363,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1cccc(C(F)(F)F)c1)O2,3.67,3,2.54,3.06,,7.77,C26H27F3N6O3,528.54,7,9,3,5,38,NEUTRAL,528.54,528.2097,-0.89,1,1,136.46,0.44,N,6
CHEMBL239074,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1ccc(Cl)cc1)O2,3.30,3,2.27,2.78,,7.77,C25H27ClN6O3,494.98,7,9,3,5,35,NEUTRAL,494.98,494.1833,-0.78,0,0,136.46,0.48,N,6
CHEMBL393364,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1cccc(Cl)c1)O2,3.30,3,2.27,2.78,,7.77,C25H27ClN6O3,494.98,7,9,3,5,35,NEUTRAL,494.98,494.1833,-0.85,0,0,136.46,0.48,N,6
CHEMBL239078,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1cc(F)ccc1F)O2,2.93,3,1.95,2.47,,7.77,C25H26F2N6O3,496.52,7,9,3,5,36,NEUTRAL,496.52,496.2034,-0.99,0,0,136.46,0.48,N,6
CHEMBL391463,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)[C@](C)(c1ccccc1)O2,2.65,3,1.67,2.18,,7.77,C25H28N6O3,460.54,7,9,3,5,34,NEUTRAL,460.54,460.2223,-0.64,0,0,136.46,0.51,N,6
CHEMBL239085,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)[C@@](C)(c1ccccc1)O2,2.65,3,1.67,2.18,,7.77,C25H28N6O3,460.54,7,9,3,5,34,NEUTRAL,460.54,460.2223,-0.64,0,0,136.46,0.51,N,6
CHEMBL393218,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCO)C(=O)C(C)(c1cc(F)cc(F)c1)O2,3.17,3,2.30,2.81,,7.77,C24H25F2N5O3,469.49,7,8,3,5,34,NEUTRAL,469.49,469.1925,-0.57,0,0,127.59,0.51,N,6
CHEMBL238678,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCO)C(=O)C(C)(c1cc(F)cc(F)c1)O2,2.78,3,2.24,2.75,,7.77,C23H23F2N5O3,455.47,7,8,3,5,33,NEUTRAL,455.47,455.1769,-0.58,0,0,127.59,0.54,N,5
CHEMBL429459,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCCO)C(=O)C(C)(c1cc(F)cc(F)c1)O2,3.56,3,2.82,3.33,,7.77,C25H27F2N5O3,483.52,7,8,3,5,35,NEUTRAL,483.52,483.2082,-0.52,0,0,127.59,0.44,N,7
